"ONTOLOGY"	"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalues"	"rank"	"leading_edge"	"core_enrichment"
"BP"	"GO:0022604"	"regulation of cell morphogenesis"	482	-0.259231243720668	-1.39548864267783	0.000942758182526182	0.0146439788352016	0.011495294857168	2826	c("tags=26%", "list=19%", "signal=22%")	"Dixdc1;Map2;Nedd9;Ppp1r9a;Olfm4;Picalm;Sdc2;Sema6c;Brwd3;Has2;Hnrnpk;Fstl4;Sh3kbp1;Bcl9l;Pdzd8;Phip;Kndc1;Sema5b;Larp4;Akap5;Rab21;Cd44;Adnp;Brwd1;Rab11a;Epha4;Ptk2b;Map2k1;Amigo1;Stau2;Fbln1;Myoc;Camsap1;Sema6a;Syngap1;Hecw1;Ulk1;Rtn4;Caprin1;Nrg1;Dnm1l;Plxnc1;Cntf;Sec23a;Zeb2;Eif4g2;Cpne6;Epha7;Rac3;Pias2;Fmr1;Map3k13;Skil;Pafah1b1;Xk;Cdc42ep5;Rac1;Sema4f;Rap2a;Sema4g;Tnr;Arhgap35;Diaph1;Bcl11a;Adam10;Fgf13;Trpc6;Fzd4;Trpc5;Sipa1l1;Ube3a;Ttc3;Plxna3;Reln;Mkln1;Ulk2;Ppp3ca;Nin;Cdh2;Myadm;P2ry1;Tbr1;Hecw2;Mycbp2;Snap91;Fgd4;Braf;Actr2;Nlgn1;Tnik;Dcx;Plxna1;Ptprd;Nedd4l;Il1rapl1;Syt17;Anxa7;Ssh2;Gas7;Cdkl5;Efna5;Nlgn3;Robo1;Nedd4;Gsk3b;Plxna4;Slitrk1;Cntn2;Mecp2;Lzts1;Pak3;Dnm3;Bmpr2;L1cam;Ep300;Map1b;Plxna2;Adgrb3;Syt1;Rhou;Rapgef2;Syt4;Dpysl2;Met;Ntrk3"
"BP"	"GO:0045638"	"negative regulation of myeloid cell differentiation"	83	0.409713973320813	1.74222116571659	0.000947624030166032	0.0146732727186715	0.0115182900985424	3358	c("tags=43%", "list=23%", "signal=34%")	"Hist1h4k;Hist1h4j;Hist1h4h;Zfpm1;Tjp2;Hist1h4b;Hist1h4d;Nme2;Hist2h4;Hist4h4;Hist1h4a;Inpp5d;Hist1h4c;Tcf3;Ceacam1;Gata2;Dll1;Gas2l1;Tcta;Hist1h4f;Pf4;Ctnnb1;Rara;Paf1;Lmo2;Tal1;Fbn1;Cdk6;Myc;Hist1h4i;Lyn;Leo1;Zbtb46;Twist2;Cib1;Hspa9"
"MF"	"GO:0052689"	"carboxylic ester hydrolase activity"	96	0.390208088065951	1.70172572574402	0.000966507554538641	0.0149187561083018	0.0117109907284801	2589	c("tags=30%", "list=18%", "signal=25%")	"Lipg;Ache;Pgls;Aars;Abhd4;Prdx6;Lypla2;Notum;Aspg;Pla2g7;Vars2;Lars;Lipe;Abhd3;Acot11;Apmap;Pla1a;Lcat;Abhd8;Pla2g5;Pla2g12a;Car1;Ptrhd1;Vars;Ppme1;Lyplal1;Pon2;H6pd;Ces5a"
"MF"	"GO:0098960"	"postsynaptic neurotransmitter receptor activity"	39	-0.509873790534099	-1.86553480037982	0.000974282988613068	0.0149917794872836	0.0117683129414052	2574	c("tags=46%", "list=18%", "signal=38%")	"Grm1;Chrna5;Gabra3;Gabrb2;Glrb;Gria4;Gria1;Chrm1;Grik2;Gria2;Gria3;Gabrb3;Grin3a;Gabra5;Grm5;Grin2b;Chrna4"
"BP"	"GO:0070936"	"protein K48-linked ubiquitination"	53	-0.465766534951155	-1.81973538774815	0.000977397678680513	0.0149928541115977	0.0117691565047216	2661	c("tags=46%", "list=18%", "signal=38%")	"Ube2d2a;Ube2g1;Ube2a;Klhl3;Trim38;Trim44;Hace1;Birc2;Ube2g2;Rnf146;Ube2d3;Rnf5;Itch;Ube2q2;Ube2e3;Ube3a;Ttc3;Syvn1;Peli1;March6;Ube2b;Nedd4l;Ube2k;Rnf152"
"BP"	"GO:0051187"	"cofactor catabolic process"	43	0.498038879042306	1.85417708055238	0.000983748475189863	0.0150434083597357	0.0118088408005792	3657	c("tags=51%", "list=25%", "signal=39%")	"Gpx1;Chac1;Gpx3;Prdx6;Aldh1l1;Nudt7;Hp;Mpo;Aspdh;Cbr3;Cat;Hbq1a;Ggt7;Ncf2;Blvrb;Nudt17;Acat1;Acot7;Aldh1l2;Txnrd1;Prdx2;Blvra"
"MF"	"GO:0035255"	"ionotropic glutamate receptor binding"	42	-0.497652713961194	-1.85162165498494	0.000995065288467396	0.0151693544285246	0.0119077064991112	889	c("tags=26%", "list=6%", "signal=25%")	"Shisa6;Dlg2;Map1a;Fus;Nedd4;Gsk3b;Lrrc7;Neto1;Shisa7;Grin2b"
"BP"	"GO:0009152"	"purine ribonucleotide biosynthetic process"	183	0.325384755070337	1.56652844863191	0.00100342344469366	0.0152495587705913	0.0119706656559946	3165	c("tags=32%", "list=22%", "signal=25%")	"Adssl1;Mif;Chchd10;Nppc;Adcy3;Nme2;Eif6;Acss1;mt-Atp6;mt-Atp8;Atp5a1;Pfkm;Atp5g3;Hkdc1;mt-Co2;Ampd2;Aldoc;Atp5b;Esrrb;Eno4;Pgam1;Atp5g2;Hk3;Pgk1;Papss2;Atp5d;Sirt6;Aprt;Adsl;Entpd1;Taz;Cyc1;Gucy2e;Acsl6;Adcy5;Tgfb1;Atic;Galk1;Impdh1;Gart;Gcdh;Ndufc2;Pkm;Hk1;Ldhd;Dlat;Adcy4;Myc;Bcl2l1;Eno3;Hdac4;Coasy;Nipsnap2;Jmjd8;Gale;Actn3;Acat1;Aldoa"
"CC"	"GO:0044304"	"main axon"	82	-0.405968228365423	-1.72982909039416	0.00101274027262968	0.0153265291512203	0.0120310862036173	1959	c("tags=30%", "list=13%", "signal=27%")	"Nrg1;Kcnc1;Kcnq3;Nfasc;Sptbn1;Kcnq2;Trpm7;Cntnap1;Spock1;Kcnc2;Dlg2;Nrcam;Map1a;Tubb4a;Robo1;Scn8a;Kcna2;Cntn2;Lrrc7;Map1b;Scn2a;Nav1;Ank3;Cntnap2"
"BP"	"GO:0086010"	"membrane depolarization during action potential"	28	-0.562733265963775	-1.90338266348828	0.00101471334348047	0.0153265291512203	0.0120310862036173	619	c("tags=29%", "list=4%", "signal=27%")	"Cacna1d;Cacna2d1;Scn8a;Scn2a;Cacnb2;Ank3;Scn3b"
"BP"	"GO:0042098"	"T cell proliferation"	152	0.3419047631219	1.60419885268911	0.00103954181704064	0.0156460059674634	0.0122818705187322	3138	c("tags=33%", "list=21%", "signal=26%")	"H2-T23;Mapk8ip1;Psmb10;Slc4a1;Syk;Dhps;Ptprc;Irf1;Lrrc32;Rac2;Msn;Cd276;Znhit1;Spta1;Ephb6;Igfbp2;Foxj1;Tgfbr2;Ceacam1;Gpam;Coro1a;Ccdc88b;H2-Ab1;Tnfsf9;Cd24a;Ctps;Dock8;Btla;Cxcr4;Zbtb7b;Ido1;Tgfb1;Ctnnb1;Sash3;Cd59b;Carmil2;Icosl;Selenok;Jak3;Ptpn6;Erbb2;Sh3rf1;Lgals3;Cxcl12;Glmn;Il20rb;Mad1l1;Malt1;Tnfrsf14;Pde5a"
"BP"	"GO:1903670"	"regulation of sprouting angiogenesis"	63	0.441439510339667	1.78000626467309	0.00104221973138261	0.0156460059674634	0.0122818705187322	3615	c("tags=44%", "list=25%", "signal=34%")	"Creb3l1;Srpx2;Ptgs2;E2f2;Pik3r2;Epn1;Ppp1r16b;Ceacam1;Gata2;Vegfa;Dll1;Hdac5;Aplnr;Nrp1;Klf2;Fgf1;Pkm;Itga5;Kdr;Hdac9;Jmjd8;Card10;Klf4;Cib1;Thbs1;Stard13;Itgb1bp1;Notch1"
"CC"	"GO:0099522"	"region of cytosol"	40	-0.505049316841168	-1.85910101264	0.00105540897097625	0.0157556558969872	0.0123679440022525	1605	c("tags=28%", "list=11%", "signal=25%")	"Camk2a;Fmr1;Anks1b;Htt;Stxbp5;Nedd4;Sh3gl2;Calb1;Prkce;Prkcg"
"BP"	"GO:0051668"	"localization within membrane"	174	-0.329140056712592	-1.58095791372334	0.00105592332372172	0.0157556558969872	0.0123679440022525	2752	c("tags=31%", "list=19%", "signal=26%")	"Synj2bp;Mapk10;Cacng3;Efnb2;Stx7;Gpc6;Ap2b1;Ift122;Akap5;Cacng5;Arl6;Rab11a;Map2k1;Syngap1;Slc7a11;Iqsec2;Sec23a;Glrb;Usp46;Camk2a;Rac1;Cep112;Adam10;Grik2;Anks1b;Reln;Snx27;Cdh2;Shisa6;Ndc1;Dlg2;Ppp3r1;Nlgn1;Tnik;Arhgef9;Gpc4;Sec24b;Nrxn1;Synj1;Vamp2;Sec24a;Nedd4;Gsk3b;Adam22;Dnm3;Lrrc7;Neto1;Lrrtm4;Glra3;Shisa7;Gsg1l;Htr1a;Grin2b"
"BP"	"GO:0023061"	"signal release"	425	-0.265560563246556	-1.41317124633621	0.00106454848813643	0.0158363648204947	0.0124312992476927	1946	c("tags=21%", "list=13%", "signal=19%")	"Pde3b;Bace1;Kdm5b;Nrxn3;Rbm4;Dnm1l;Nlgn2;Rptor;Grm8;Otof;Rab5a;Cntf;Pex5l;Prkca;Smad4;Clock;Htr2c;Camk2a;Fmr1;Lin7c;Il11;Nnat;Ywhaz;Creb1;Fbxl20;Prepl;C1qtnf1;Smad2;Syn2;Fzd4;Sfrp1;Mc4r;Foxd1;Ppp3cb;Stxbp5l;Myo5a;Ppp3ca;Oprk1;Nos1;P2ry1;Mef2c;Snap91;Rab11fip2;Rab8b;Braf;Nlgn1;Htt;Cacna1b;Cacna1c;Mgea5;Wls;Stxbp5;Nrxn1;Tac1;Vsnl1;Nf1;Synj1;Dynll1;Vamp2;Syt17;Cacna1d;Sirt1;Efna5;Gsk3b;Acvr2a;Adra2a;Grin3a;Dgki;Syt10;Ptger3;Syn3;Nov;Prkce;Nr1d1;Rfx3;Syn1;Glra3;Syt1;Sox11;Epha5;Syt4;Htr1a;Agtr2;Npy1r;Pclo;Cacna1e;Gpr68;Prkcg;Chrna4"
"BP"	"GO:0001817"	"regulation of cytokine production"	475	0.261713861790321	1.40237340431556	0.00109315218240025	0.0162128956209001	0.0127268700500118	3997	c("tags=34%", "list=27%", "signal=26%")	"Adcyap1;H2-T23;Irf4;Anxa4;Sphk1;Serpine1;Crlf2;Mif;Ltbp1;Zfpm1;Acp5;Syk;Ptgs2;Il17rb;Ptprc;Homer3;Irf1;Irf8;Ltf;Lrrc32;Traf3;Nop53;Hyal2;Ezr;Cactin;Relb;Elane;Sigirr;Cd276;Ndrg2;Inpp5d;Nod1;Nfatc4;Il17b;C1qtnf4;Nfam1;Drd2;Hpse;Zc3hav1;Rgcc;Foxj1;Il17rc;Ddit3;Adora2b;Ceacam1;Plcg2;Eif2ak3;Gpam;Adam33;Ticam1;Unc93b1;Optn;Dll1;Ccdc88b;Litaf;Polr3d;Srgn;Dhx58;Cd36;Tnfsf9;Tek;Grk2;Cd24a;Cuedc2;Pomc;Ddx21;Lum;Tnfrsf1a;Rab7b;Clu;Cybb;Klf2;Tgfb2;Pf4;Ifih1;Lbp;Irak1;Hmgb2;Chid1;Axl;Ido1;Tgfb1;Sema7a;Zfp64;Pglyrp1;Sars;Gprc5b;Rara;Tspo;Tril;Gas6;Sash3;Brca1;Carmil2;Arid5a;Bap1;Icosl;Trpv4;Selenok;Jak3;Prg2;Polr3c;Hras;Ptpn6;Hk1;Apoa1;Hspb1;Cyp2j6;Glmn;Chrna7;Mpl;Il20rb;Ankrd2;Lyn;Ankrd42;Hsp90ab1;Inhbb;Malt1;Tnfrsf14;Tirap;F11r;Fgfr1;Ssc5d;C3;Riok3;Trpm4;Ifnar1;S100b;Ppp1r11;Il17d;H2-M3;Klf4;Irf3;Twist2;Il33;Cx3cr1;Thbs1;Postn;Trim16;Il15;Kat5;Agpat1;Atf4;Cd74;Rela;Nfkbil1;Peli3;Nlrx1;Vsir;Map2k3;Apoa2;Il17ra;Park7;Ppm1b;Kars;Nfkb1;Pml;Tusc2;Sulf2;Apod;Gpsm3;Cd1d1;Traf3ip1"
"BP"	"GO:0006814"	"sodium ion transport"	159	-0.335095254152312	-1.58856009646531	0.00110089498685042	0.0162595930738228	0.0127635268218131	1912	c("tags=25%", "list=13%", "signal=22%")	"Hecw1;Slc12a2;Scn3a;Per1;Wnk1;Klhl24;Slc22a4;Atp1b2;Slc9a7;Nkain3;Cntn1;Slc8a2;Fgf13;Slc38a4;Slc4a10;Nos1;Hecw2;Slc4a7;Slc9a4;Fgf14;Nalcn;Nkain2;Slc9a6;Nedd4l;Dmd;Nedd4;Slc6a15;Scn8a;Wnk3;Slc5a3;Atp1a3;Neto1;Scn2a;Ank3;Slc38a2;Scn3b;Slc4a8;Slc24a4;Atp2b4"
"CC"	"GO:0044448"	"cell cortex part"	172	0.328559983953998	1.56787581685469	0.00110290497291974	0.0162595930738228	0.0127635268218131	2519	c("tags=30%", "list=17%", "signal=25%")	"Ank1;Epb42;Dcdc2a;Flna;Sptbn2;Cap1;Shroom3;Slc4a1;Ctsz;Rims1;Gypc;Cltb;Cldn5;Ppfia3;Tnfaip2;Sptbn5;Inpp5d;Myh9;Sept8;Spta1;Sptbn4;Gsn;Exoc3l4;Sapcd2;Sept5;Hip1r;Akap13;Coro1a;Lancl2;Ppp1r9b;Lasp1;Tmem201;Llgl1;Llgl2;Nsmf;Maea;Myo1f;Phldb1;Dctn1;Ctbp1;Tmod1;Rtkn;Ctnnb1;Rims4;Dmtn;Actb;Trpv4;Sept9;Epb41;Pstpip1;Myo1e"
"BP"	"GO:0099504"	"synaptic vesicle cycle"	215	-0.309215983157756	-1.52646670390035	0.00112148770441662	0.0164346580229364	0.0129009500748691	1921	c("tags=24%", "list=13%", "signal=21%")	"Nrxn3;Dnm1l;Nlgn2;Grm8;Otof;Rab5a;Sh3gl3;Prkca;Camk2a;Fmr1;Bsn;Fbxl20;Prepl;Stx12;Cltc;Syn2;Rab3b;Ppp3cb;Stxbp5l;Cdh2;P2ry1;Snap91;Braf;Fgf14;Nlgn1;Fcho2;Pls3;Stxbp5;Nrxn1;Synj1;Vamp2;Syt17;4932438A13Rik;Nlgn3;Gsk3b;Sh3gl2;Adra2a;Grin3a;Dgki;Syt10;Syn3;Dnm3;Prkce;Syn1;Glra3;Syt1;Syt4;Htr1a;Pclo;Prkcg;Chrna4"
"BP"	"GO:0009165"	"nucleotide biosynthetic process"	235	0.304821449495805	1.51628589947808	0.00112171602873167	0.0164346580229364	0.0129009500748691	3165	c("tags=30%", "list=22%", "signal=24%")	"Adssl1;Mif;Chchd10;Nppc;Nos3;Adcy3;Nme2;Eif6;Acss1;mt-Atp6;mt-Atp8;Atp5a1;Pfkm;Atp5g3;Hkdc1;mt-Co2;Naprt;Fuk;Ampd2;Adora2b;Aldoc;Atp5b;Esrrb;Eno4;Uck2;Pgam1;Aspdh;Atp5g2;Rrm2;Hk3;Ctps;Pgk1;Papss2;Atp5d;Sirt6;Aprt;Adsl;Entpd1;G6pdx;Taz;Cyc1;Gucy2e;Acsl6;Adcy5;Nmnat3;Nadsyn1;Tgfb1;Atic;Galk1;Impdh1;Gart;Gcdh;Ndufc2;Pkm;Gars;Nmnat1;Hk1;Ldhd;Dlat;Adcy4;Myc;Bcl2l1;Eno3;Hdac4;Coasy;Nipsnap2;Jmjd8;Gale;Actn3;Acat1;Aldoa"
"BP"	"GO:0019395"	"fatty acid oxidation"	84	0.403443932404857	1.71913784869301	0.00112479280132607	0.0164346580229364	0.0129009500748691	3915	c("tags=46%", "list=27%", "signal=34%")	"Hao1;Acaa1b;Akt2;Sesn2;Hacl1;Ehhadh;Cd36;Acaa1a;Cpt1a;Phyh;Decr1;Nucb2;Cpt2;Por;Akt1;Eci2;Hibch;Hsd17b4;Gcdh;Acadvl;Acadl;Etfa;Adipor1;Ppard;Plin5;Acad11;Lonp2;Acat1;Acaa2;Acadm;Eci1;Ivd;Dgat1;Hadha;Crot;Mlycd;Tysnd1;Auh;Hadh"
"BP"	"GO:1904645"	"response to amyloid-beta"	25	-0.575153032438555	-1.891321849203	0.00115494498814662	0.0168242996452961	0.0132068126678198	2166	c("tags=36%", "list=15%", "signal=31%")	"Epha4;Lrp1;Prnp;Cacna2d1;Gsk3b;Atp1a3;Igf1r;Grm5"
"BP"	"GO:0042773"	"ATP synthesis coupled electron transport"	60	0.445833015382289	1.78192665924722	0.00115829357834187	0.0168242996452961	0.0132068126678198	3821	c("tags=43%", "list=26%", "signal=32%")	"Bdnf;Cox6a1;mt-Nd4l;Cdk1;mt-Co3;mt-Co2;Ndufs2;Uqcrc1;mt-Co1;Cox6a2;Taz;Cyc1;Ndufb9;Ndufa10;Cox4i2;Cox4i1;Ndufc2;Sdhc;Ndufb8;Ndufv1;Coq9;Uqcc3;Pink1;Park7;Cycs;mt-Cytb"
"BP"	"GO:1905606"	"regulation of presynapse assembly"	31	-0.543587915202537	-1.88467505505325	0.00117501671359981	0.0169984411707112	0.013343511047683	1944	c("tags=45%", "list=13%", "signal=39%")	"Mdga2;Nlgn2;Grid2;Il1rapl2;Farp1;Lrfn5;Nlgn1;Gpc4;Nrxn1;Il1rapl1;Slitrk1;Slitrk3;Ntrk3"
"MF"	"GO:0018024"	"histone-lysine N-methyltransferase activity"	40	-0.502010341685994	-1.84791445798092	0.00117718692916582	0.0169984411707112	0.013343511047683	3260	c("tags=48%", "list=22%", "signal=37%")	"Setmar;Setd1a;Nsd2;Kmt2b;Setdb1;Wdr82;Eed;Suz12;Setd2;Prdm6;Setd7;Nsd3;Setd1b;Ash1l;Kmt2c;Nsd1;Kmt2a;Kmt2d"
"CC"	"GO:0098562"	"cytoplasmic side of membrane"	152	0.340647313653266	1.59829896707044	0.00119645378942413	0.0171860264749169	0.0134907625840983	2805	c("tags=31%", "list=19%", "signal=25%")	"Nptx2;Stac2;Ank1;Rgs2;Jup;Esyt1;Ptprc;Traf3;Gramd1a;Ezr;Msn;Th;Gnai2;Epn1;Npcd;Spta1;Gna15;Fermt2;Gngt2;Matk;Kcnip1;Ryr1;Prmt8;Ppp1r9b;Litaf;Gng8;Sppl2b;Gnb2;Dtna;Cdk16;G6pdx;Ldlrap1;Map2k2;Shank3;Snx9;Gng7;Gng11;Rnf31;Fes;Ptpn3;Fgfr3;Epb41;Gng10;Gna12;Gnaz;Hck;Lck"
"BP"	"GO:0072593"	"reactive oxygen species metabolic process"	226	0.307110632801132	1.52069041896683	0.00119715822114064	0.0171860264749169	0.0134907625840983	2062	c("tags=22%", "list=14%", "signal=19%")	"Ddah1;Gla;Plau;Gpx1;Nox1;Edn1;Acp5;Gpx3;Akt2;Syk;Ptgs2;Sesn2;P2rx4;Nos3;Hrh1;Pdgfb;Eif6;Prdx6;Sod3;Gnai2;Xdh;mt-Co2;Ccs;Hp;Tgfbr2;Dnm2;Mpo;Ticam1;Sirt5;Cd36;Prex1;Gadd45a;Gch1;Ncf4;Zfp13;Cat;Fbln5;Icam1;Clu;G6pdx;Cybb;Ptgis;Klf2;Hbq1a;Cbs;Por;Akt1;Sirt3;Tgfb1;Romo1"
"CC"	"GO:0042383"	"sarcolemma"	150	-0.339703690751781	-1.59666687500002	0.00120366403492666	0.0172291910115665	0.0135246460717585	1602	c("tags=21%", "list=11%", "signal=19%")	"Cav2;Ahnak;Pemt;Dst;Cltc;Ppp3cb;Akap7;Nos1;Cdh2;Ppp3r1;Akap6;Cacna1c;Kcnj3;Cacna1d;Cib2;Dmd;Cacna2d1;Atp1a3;Kcnj5;Prkce;Ryr3;Scn2a;Cacnb2;Ryr2;Sgcz;Ank3;Igf1r;Nos1ap;Slc38a2;Atp2b4"
"CC"	"GO:0044298"	"cell body membrane"	31	-0.54222520828161	-1.87995041039249	0.00123579344016531	0.0176163491568444	0.0138285591739563	2008	c("tags=48%", "list=14%", "signal=42%")	"Flrt1;Atp2b2;Amigo1;Atp2b1;Kcnc1;Il6ra;Kcnc2;Kcnj6;Insr;Kcnb2;Kcna2;Cadm2;Gabra5;Slc4a8"
"BP"	"GO:1901293"	"nucleoside phosphate biosynthetic process"	241	0.300828763173821	1.50107231697534	0.00123786693912838	0.0176163491568444	0.0138285591739563	3165	c("tags=30%", "list=22%", "signal=24%")	"Adssl1;Mif;Chchd10;Nppc;Nos3;Adcy3;Nme2;Eif6;Acss1;mt-Atp6;mt-Atp8;Atp5a1;Pfkm;Atp5g3;Hkdc1;mt-Co2;Naprt;Fuk;Ampd2;Adora2b;Aldoc;Atp5b;Esrrb;Eno4;Uck2;Pgam1;Aspdh;Atp5g2;Rrm2;Hk3;Ctps;Pgk1;Papss2;Atp5d;Sirt6;Aprt;Adsl;Entpd1;G6pdx;Taz;Cyc1;Gucy2e;Acsl6;Adcy5;Nmnat3;Nadsyn1;Tgfb1;Atic;Galk1;Impdh1;Gart;Gcdh;Ndufc2;Pkm;Gars;Nmnat1;Hk1;Ldhd;Dlat;Adcy4;Myc;Bcl2l1;Eno3;Suclg1;Hdac4;Coasy;Nipsnap2;Jmjd8;Gale;Actn3;Acat1;Aldoa"
"BP"	"GO:0030219"	"megakaryocyte differentiation"	48	0.472545494637124	1.80412866508188	0.00125838101417645	0.0178127231281877	0.0139827096769219	3337	c("tags=50%", "list=23%", "signal=39%")	"Hist1h4k;Hist1h4j;Hist1h4h;Zfpm1;Hist1h4b;Hist1h4d;Eif6;Hist2h4;Hist4h4;Hist1h4a;Hist1h4c;Gata2;Rab7b;Hist1h4f;Pf4;Hmgb2;Vps33b;Ptpn6;Tal1;Pip4k2a;Hist1h4i;Nbeal2;Cib1;Zfp385a"
"BP"	"GO:0009260"	"ribonucleotide biosynthetic process"	192	0.319528644778884	1.54834885683791	0.0012589008222196	0.0178127231281877	0.0139827096769219	3165	c("tags=31%", "list=22%", "signal=25%")	"Adssl1;Mif;Chchd10;Nppc;Adcy3;Nme2;Eif6;Acss1;mt-Atp6;mt-Atp8;Atp5a1;Pfkm;Atp5g3;Hkdc1;mt-Co2;Ampd2;Aldoc;Atp5b;Esrrb;Eno4;Uck2;Pgam1;Atp5g2;Hk3;Ctps;Pgk1;Papss2;Atp5d;Sirt6;Aprt;Adsl;Entpd1;Taz;Cyc1;Gucy2e;Acsl6;Adcy5;Tgfb1;Atic;Galk1;Impdh1;Gart;Gcdh;Ndufc2;Pkm;Hk1;Ldhd;Dlat;Adcy4;Myc;Bcl2l1;Eno3;Hdac4;Coasy;Nipsnap2;Jmjd8;Gale;Actn3;Acat1;Aldoa"
"BP"	"GO:0000289"	"nuclear-transcribed mRNA poly(A) tail shortening"	20	-0.618495487297282	-1.92038588622036	0.00127403991991749	0.0179752795578044	0.014110313937376	2899	c("tags=50%", "list=20%", "signal=40%")	"Cnot7;Tob1;Cnot1;Tnrc6a;Pan3;Cpeb3;Cnot6;Tnrc6b;Ago2"
"BP"	"GO:0006164"	"purine nucleotide biosynthetic process"	196	0.316917843906921	1.54009800350939	0.00129683846501484	0.0182446645763801	0.014321776973036	3714	c("tags=35%", "list=25%", "signal=26%")	"Adssl1;Mif;Chchd10;Nppc;Nos3;Adcy3;Nme2;Eif6;Acss1;mt-Atp6;mt-Atp8;Atp5a1;Pfkm;Atp5g3;Hkdc1;mt-Co2;Ampd2;Adora2b;Aldoc;Atp5b;Esrrb;Eno4;Pgam1;Atp5g2;Hk3;Pgk1;Papss2;Atp5d;Sirt6;Aprt;Adsl;Entpd1;Taz;Cyc1;Gucy2e;Acsl6;Adcy5;Tgfb1;Atic;Galk1;Impdh1;Gart;Gcdh;Ndufc2;Pkm;Hk1;Ldhd;Dlat;Adcy4;Myc;Bcl2l1;Eno3;Hdac4;Coasy;Nipsnap2;Jmjd8;Gale;Actn3;Acat1;Aldoa;Nme4;Uqcc3;Bpgm;Pank4;Acot7;Mthfd1;Nme1;Mlycd"
"BP"	"GO:0006959"	"humoral immune response"	80	0.405270201657121	1.71082446317275	0.00130463144161774	0.0183020091695891	0.0143667915838067	2596	c("tags=31%", "list=18%", "signal=26%")	"H2-T23;Camp;Rarres2;C1rl;Ptprc;Ltf;Elane;Hist1h2bf;Rgcc;Foxj1;Hist1h2be;Colec11;S100a9;Tfe3;H2-Ab1;Ppbp;Phb;Fam3a;Pf4;Pglyrp1;Romo1;Cd59b;Fcna;Tfeb;Ptpn6"
"BP"	"GO:0097529"	"myeloid leukocyte migration"	139	0.344920031035905	1.59668487095948	0.00131708275997641	0.0184060644894304	0.0144484733860337	1878	c("tags=22%", "list=13%", "signal=19%")	"Scg2;Itga9;Chga;Serpine1;Pecam1;Mif;Emilin1;Edn1;Syk;P2rx4;Rarres2;Hrh1;Rac2;Pdgfb;Ccr1;S100a8;Il17b;Myo9b;Prtn3;Retnlg;Il17rc;Pla2g7;Vegfa;S100a9;Prex1;Ppbp;Swap70;Mmp28;Pf4;Lbp"
"BP"	"GO:0032965"	"regulation of collagen biosynthetic process"	37	0.514610588625546	1.85259575562851	0.00132040518702456	0.0184060644894304	0.0144484733860337	1050	c("tags=27%", "list=7%", "signal=25%")	"Creb3l1;Serpine1;Ltbp1;Emilin1;Nppc;Pdgfb;Eng;Rgcc;Adora2b;Vim"
"MF"	"GO:0030331"	"estrogen receptor binding"	45	-0.478930100480237	-1.80714430968668	0.00132326296288756	0.0184060644894304	0.0144484733860337	2467	c("tags=40%", "list=17%", "signal=33%")	"Dcaf1;Med1;Ncor1;Trip4;Mms19;Dyx1c1;Pias2;Gm42742;Nrip1;Strn;Cnot1;Lats1;Ncoa2;Fus;Ncoa1;Ppargc1a;Nsd1"
"MF"	"GO:0003682"	"chromatin binding"	500	-0.254654421487109	-1.37548746286247	0.00133232213499498	0.0184251879844398	0.0144634850311819	3331	c("tags=30%", "list=23%", "signal=24%")	"Uri1;Parg;Chd1;Sf3b1;Polr2b;Setd1a;Zfp386;Nsd2;Sin3a;Bend6;Vrk1;Tbl1x;Kdm6b;Elk1;Cramp1l;Ercc6;Zfp932;Wrn;Kdm1a;Gmnc;Smarca1;Ascl1;Chd5;Pcgf1;Sall1;Zkscan3;Kdm4c;Mtf2;Stat1;Nup153;Trim37;Egr1;Bcas3;Elk4;Jmjd1c;Satb2;Kdm5d;Uty;Med1;Smad3;Setdb1;Ncor1;Svep1;Adnp;Satb1;Bcl6;Ctcf;Sp3;Wdr82;Eed;Pwwp2a;Suz12;Foxp1;Prdm15;Nup98;Supt6;Prkaa2;Kdm5b;Msl1;Per1;Grhl1;Tle1;Kdm5a;Chd8;Bmi1;Hdgfl3;H3f3a;Tpr;Foxo3;Phf21a;Mcmbp;Mnt;Hes1;Smad4;Clock;Asxl2;Nfatc3;Phf13;Fmr1;Kat6a;Ccnt2;Skil;Smarca5;Rel;Atrx;Ccnt1;Phf8;Tada2b;Mef2a;Atf2;Rad17;Smad2;Prdm6;Ddx5;Ep400;Cbfa2t3;Setd7;Hcfc1;Stag2;Hnrnpu;Apex1;Ncor2;Pbrm1;Rnf2;Ttf1;Nipbl;Wac;Mef2c;Hnrnpd;Nudt21;Ncoa2;Cys1;Mllt3;Tshz3;Arid1a;Nucks1;Brd4;Mllt10;Zfp369;Sfpq;Kdm3a;Bhlhe22;Ankrd17;Atxn1;Tcf4;Smarca2;Cbx5;Nfia;Asxl1;Ash1l;Asxl3;Mbd5;Mecp2;Ncoa1;Crebbp;Ppargc1a;Nsd1;Dhx9;Ep300;Kmt2a;Prdm2;Nfat5;Trrap;Rere;Polr2a;Rnf169;Ncoa6;Ar"
